#{"t_start": 1784477946.4592388, "env_id": "None"}
r,l,t
210.527157,33,1202.208283
209.612165,31,1202.454712
206.957481,31,1202.704493
211.512422,27,1202.918364
4.379857,28,1203.226962
211.265748,27,1203.419344
4.485877,25,1203.67639
211.947796,26,1203.891817
208.778843,30,1204.117809
208.760733,28,1204.349433
210.174078,28,1204.571253
212.035287,28,1204.797358
6.091402,26,1204.928827
6.118236,26,1205.159059
214.822699,31,1205.422506
214.340058,26,1205.639359
212.061571,28,1205.866713
208.792771,33,1206.122952
214.771312,30,1206.359278
210.724908,33,1206.619002
212.648782,26,1206.834082
211.233994,29,1207.091986
213.492492,23,1207.210742
210.899802,27,1207.483495
214.438918,32,1207.815737
213.712728,31,1208.068309
208.281133,29,1208.289441
212.971189,27,1208.505455
208.593683,24,1208.701368
214.064368,25,1208.823008
211.49384,29,1209.069104
6.662446,24,1209.27305
5.591579,27,1209.498232
212.952122,31,1209.737823
6.977328,24,1209.958214
6.580085,28,1210.180773
209.632021,28,1210.466826
203.644757,32,1210.708795
214.114456,27,1210.933933
213.36992,30,1211.177505
212.819297,27,1211.383927
213.27995,26,1211.591502
214.154256,28,1211.809692
215.11906,36,1212.087373
216.144776,32,1212.407217
210.870788,34,1212.677688
214.087842,31,1212.951011
209.520954,31,1213.196528
213.493981,28,1213.440529
4.350813,29,1213.666519
210.40752,28,1213.814982
214.381769,31,1214.063879
4.755442,28,1214.28692
7.427674,21,1214.467991
211.233042,28,1214.691108
210.474455,31,1214.936295
213.6904,27,1215.253305
213.856391,32,1215.591358
215.253313,28,1215.734089
212.753323,29,1215.960724
208.60006,28,1216.190479
211.942551,27,1216.409325
207.778976,35,1216.666798
213.527839,30,1216.912908
204.431193,30,1217.159449
213.292953,27,1217.396785
211.289695,29,1217.64162
6.678579,23,1217.818779
207.541569,25,1217.947618
6.80574,23,1218.146681
211.057651,27,1218.355276
8.515823,24,1218.56713
213.268185,26,1218.703659
213.135555,26,1218.916956
211.082819,30,1219.217059
213.937117,29,1219.442777
210.733948,28,1219.653333
207.55064,38,1219.931473
212.7691,28,1220.127838
213.702514,28,1220.366853
212.452364,31,1220.609497
211.871413,32,1220.876587
212.376603,25,1221.172127
211.59606,27,1221.313836
208.5395,25,1221.526773
207.873266,23,1221.707249
212.622543,28,1221.912721
210.521418,34,1222.163702
211.259189,26,1222.356553
207.433993,30,1222.585638
209.633864,33,1222.837875
3.062932,27,1223.126096
211.589395,24,1223.248475
211.306367,30,1223.477934
210.597029,30,1223.716694
8.035498,22,1223.90846
212.559579,25,1224.123173
213.834922,30,1224.367397
214.25697,32,1224.620846
213.61353,27,1224.771906
214.234023,25,1224.992559
8.138147,26,1225.235702
210.911342,31,1225.518353
205.270903,32,1225.75666
210.892149,30,1226.007574
210.726735,32,1226.244124
211.275511,31,1226.475024
213.24235,28,1226.71368
0.928245,34,1226.979361
214.717493,29,1227.298449
205.896939,30,1227.593857
214.12692,31,1227.834929
212.00206,28,1228.072672
208.975374,33,1228.321537
7.358842,23,1228.432754
210.244694,32,1228.6728
214.174717,31,1228.939921
214.860432,28,1229.16898
5.671845,30,1229.438062
213.842412,29,1229.755807
212.068069,28,1229.983693
214.362735,30,1230.232043
213.288216,23,1230.342328
214.516053,27,1230.5695
5.347925,30,1230.809891
210.026929,32,1231.074668
214.485406,27,1231.296965
212.053995,26,1231.507412
212.170672,28,1231.801417
210.265906,31,1232.025665
6.902471,28,1232.246382
212.519191,27,1232.38809
209.567225,29,1232.615695
214.273524,31,1232.862237
211.280337,32,1233.117502
210.974047,28,1233.352591
213.441425,24,1233.545535
210.88313,29,1233.784935
213.145835,31,1234.035068
211.310756,29,1234.258333
5.831524,31,1234.502944
210.403046,31,1234.735751
208.614644,27,1234.961095
5.84018,29,1235.113533
214.533419,33,1235.442164
211.119032,32,1235.780851
214.685656,25,1236.041467
214.167551,26,1236.244826
208.502666,39,1236.552692
214.776601,26,1236.793229
209.018456,30,1237.040169
213.779793,30,1237.290881
211.341821,26,1237.523882
213.729097,30,1237.767412
214.307377,32,1238.026307
207.86471,25,1238.249191
208.263514,26,1238.376916
211.497424,31,1238.621882
210.777447,32,1238.879939
202.763251,34,1239.135376
205.657073,28,1239.363598
211.402624,29,1239.665455
213.759661,25,1239.86814
213.351383,26,1240.075829
209.262968,27,1240.304648
8.500624,25,1240.422602
210.767468,30,1240.659655
212.796738,27,1240.891387
214.552372,33,1241.172477
214.854298,27,1241.403261
210.455552,32,1241.683766
209.107288,32,1241.937566
204.262814,34,1242.209681
7.304003,23,1242.417446
213.80502,28,1242.650414
215.307894,29,1242.902475
210.147934,31,1243.161162
209.902408,32,1243.582484
214.714991,32,1243.822699
214.454115,28,1243.969202
209.519715,31,1244.187963
207.898115,24,1244.372421
209.38652,40,1244.669093
208.436911,26,1244.865573
211.944857,30,1245.112617
211.575923,25,1245.306911
4.743706,25,1245.516469
5.766161,26,1245.738435
212.865536,29,1245.890658
211.595497,35,1246.359128
208.645856,36,1246.625773
2.77199,33,1246.852351
212.986,30,1247.067484
209.210982,31,1247.294552
214.746611,33,1247.545508
212.004261,36,1247.816981
209.491974,34,1248.077384
209.898656,32,1248.382643
210.413069,36,1248.65773
211.283874,34,1248.924287
205.091555,31,1249.159903
213.062657,28,1249.387755
7.636038,23,1249.568431
207.428351,29,1249.719419
7.569205,24,1249.93004
3.356323,29,1250.158555
205.08649,32,1250.421417
211.19026,29,1250.663562
209.937132,32,1250.910755
211.805768,32,1251.16013
209.271448,32,1251.423953
210.353107,29,1251.649343
211.909484,30,1251.880487
203.698416,32,1252.109584
214.636357,33,1252.372217
212.553345,23,1252.559849
208.895917,34,1252.805042
211.788682,32,1253.054987
4.617254,25,1253.170453
3.686423,26,1253.441413
210.952447,29,1253.681127
6.194276,26,1253.890509
213.427912,25,1254.095588
209.836333,33,1254.359928
210.035277,38,1254.640816
210.878394,34,1254.924321
213.321939,26,1255.14832
212.317062,33,1255.417892
208.014529,24,1255.62192
213.543631,24,1255.750239
206.20279,30,1255.98749
208.96864,27,1256.212493
213.274098,24,1256.415844
207.49746,39,1256.721241
7.35159,24,1256.938896
213.322387,23,1257.124306
211.322191,30,1257.432252
211.159786,28,1257.6027
208.072532,24,1257.840097
211.168899,30,1258.074485
205.084069,31,1258.305301
3.926825,31,1258.543836
208.741091,25,1258.761512
212.291267,28,1258.990564
214.027624,33,1259.253062
3.980461,30,1259.497748
211.485169,28,1259.710069
8.026597,23,1259.823691
214.361409,29,1260.062241
211.501502,34,1260.316904
212.673137,39,1260.603406
212.832383,32,1260.852484
211.773868,31,1261.085652
212.8597,30,1261.312474
212.324949,30,1261.616773
6.195302,29,1261.842561
212.483408,28,1262.072226
207.30526,42,1262.358963
212.945509,30,1262.619059
211.904163,31,1262.927154
214.017147,25,1263.207975
207.162728,36,1263.476949
3.863695,29,1263.679628
205.015968,31,1263.893276
6.783126,29,1264.090174
212.041612,30,1264.294586
213.520342,27,1264.490185
214.264878,28,1264.718113
209.203404,34,1264.970253
210.594962,30,1265.263485
212.472963,22,1265.391454
212.590834,29,1265.696633
215.432927,32,1265.948979
207.311548,26,1266.152711
203.40923,36,1266.420861
211.276045,32,1266.691658
210.670627,29,1266.927152
208.280511,29,1267.179525
206.255263,28,1267.478572
211.785766,26,1267.761816
211.38357,30,1267.995065
208.749869,28,1268.142196
211.747949,25,1268.336567
212.738284,31,1268.575646
212.321899,30,1268.80114
4.142445,28,1269.028002
6.341715,27,1269.240876
212.634451,27,1269.446162
213.364388,27,1269.728496
214.031584,27,1269.882372
5.575852,30,1270.115153
213.195644,27,1270.331275
7.382757,27,1270.538277
204.479162,31,1270.776923
5.984362,27,1271.006659
208.545276,26,1271.240434
6.242881,27,1271.475336
210.937602,30,1271.62317
212.130213,33,1271.896367
216.129501,32,1272.145345
213.318276,31,1272.400926
212.862984,32,1272.68062
208.814048,35,1273.001667
212.010646,32,1273.255446
208.958152,35,1273.518547
211.400623,30,1273.770666
213.510312,28,1273.929835
205.875932,26,1274.149557
213.641952,28,1274.38581
7.83143,31,1274.765171
209.990191,33,1275.024056
214.606982,28,1275.268477
204.069727,35,1275.52297
213.391346,30,1275.76584
211.974706,26,1275.990149
212.096075,27,1276.287179
211.438123,30,1276.514133
207.615007,26,1276.630499
212.991312,23,1276.825421
6.689292,20,1277.00642
211.214876,28,1277.224972
212.862538,33,1277.472878
212.183489,30,1277.714368
8.248541,25,1277.848871
7.340342,27,1278.053551
207.960705,35,1278.369954
213.434424,38,1278.813936
212.401125,29,1278.950325
6.274339,31,1279.195211
212.803004,31,1279.524112
4.622275,32,1279.755743
212.969279,31,1280.009943
211.045288,29,1280.223882
213.413445,30,1280.454836
207.888101,25,1280.660297
205.240119,31,1280.926614
209.598442,31,1281.182539
202.859202,34,1281.529424
210.49196,32,1281.854448
212.871962,34,1282.209903
209.316392,33,1282.435682
212.511523,24,1282.629256
7.884807,23,1282.840712
211.786502,29,1283.000548
209.813654,31,1283.239485
212.992294,33,1283.495264
213.060379,33,1283.74043
213.855266,33,1284.126521
211.698483,29,1284.281467
213.23715,27,1284.497693
205.281232,28,1284.716881
212.2073,27,1284.941113
212.411581,26,1285.136974
214.200966,34,1285.379745
211.359175,33,1285.63515
214.148748,30,1285.870558
212.506027,33,1286.1787
207.278981,27,1286.388731
6.731745,21,1286.491982
205.396434,30,1286.717489
213.862247,25,1286.939956
213.165853,36,1287.22738
205.923013,41,1287.51041
212.831052,27,1287.723247
212.028287,35,1287.994483
211.916939,31,1288.238042
207.338719,24,1288.429461
210.106707,27,1288.627877
4.161074,29,1288.922138
214.662969,31,1289.229829
208.264682,28,1289.452354
211.940983,31,1289.703088
212.756173,30,1289.958688
212.694264,28,1290.176161
212.845097,26,1290.312675
212.086414,27,1290.521842
5.161242,31,1290.77015
206.10049,30,1291.023151
213.974468,32,1291.282348
210.829791,33,1291.541437
210.582672,35,1291.821853
215.889323,34,1292.171206
215.05717,32,1292.457461
212.651234,28,1292.680626
209.286617,33,1292.913705
211.853246,33,1293.152599
212.60928,30,1293.389953
211.524239,33,1293.626931
211.048229,29,1293.854587
210.100906,30,1294.086685
211.453782,30,1294.367147
210.427588,34,1294.63327
213.389566,27,1294.871445
214.46449,26,1295.102954
213.319867,32,1295.441843
210.742091,38,1295.785652
211.904352,30,1296.007524
212.260458,33,1296.256235
213.275911,28,1296.465665
205.546239,32,1296.695635
211.692615,28,1296.914305
204.349448,35,1297.153367
213.612107,29,1297.374611
212.116016,33,1297.659451
212.664362,34,1298.003684
211.005227,33,1298.25162
210.33401,31,1298.471461
205.536545,33,1298.735837
214.158237,28,1298.980057
4.32714,27,1299.124366
213.669923,29,1299.389497
210.309733,33,1299.634205
208.575245,27,1299.847042
212.824177,32,1300.110195
210.057695,27,1300.323459
209.655524,36,1300.5777
212.099275,27,1300.802677
214.133391,30,1301.045392
212.806432,26,1301.307472
211.624919,26,1301.538584
6.57224,23,1301.65133
7.333613,24,1301.853866
207.916493,25,1302.059399
209.865958,34,1302.304743
205.557664,32,1302.552966
6.864711,27,1302.79405
212.770973,29,1303.11357
212.342199,25,1303.237799
211.582889,31,1303.482589
6.710705,27,1303.684617
210.617114,29,1303.910793
212.059334,27,1304.112781
204.709599,39,1304.381928
212.136879,32,1304.628144
212.30189,32,1304.858443
9.828874,180,1306.275537
213.317458,27,1306.494277
3.982253,30,1306.739085
207.467914,29,1306.977096
7.730817,26,1307.122165
210.70887,29,1307.364904
210.923715,30,1307.603551
213.594059,29,1307.839077
212.644734,31,1308.078921
212.899822,28,1308.289194
209.568208,28,1308.504788
210.016564,42,1308.915452
214.048108,31,1309.226691
214.131807,27,1309.444161
214.4587,28,1309.6538
212.502728,35,1309.90603
212.353393,33,1310.151545
211.86723,32,1310.401982
6.066625,26,1310.618227
213.189754,28,1310.854018
211.375903,27,1310.996618
205.388545,28,1311.210939
206.878958,32,1311.46256
210.221048,32,1311.706851
207.200085,30,1311.962168
214.332305,27,1312.169928
212.915257,29,1312.39613
213.000151,29,1312.596017
211.101524,27,1312.801971
5.352795,19,1312.893754
215.030024,32,1313.13655
212.09558,28,1313.34295
8.035457,25,1313.545537
3.720793,31,1313.767492
212.740962,28,1314.003445
211.273566,31,1314.242412
213.075296,27,1314.536138
206.948035,29,1314.763566
215.321083,29,1314.915546
215.085793,35,1315.286305
203.345011,41,1315.583439
211.714065,30,1315.802344
211.388586,31,1316.033956
212.418161,29,1316.260029
212.644334,28,1316.476642
208.258641,28,1316.605314
211.95036,29,1316.872576
214.21559,34,1317.218424
214.833768,35,1317.492271
215.631415,32,1317.748538
211.552381,27,1317.969748
205.740204,28,1318.178739
213.351188,28,1320.347322
208.811172,30,1320.73956
212.753262,24,1321.028623
7.897563,25,1321.309724
212.395073,30,1321.521832
208.66714,30,1321.731948
212.712771,35,1321.984317
211.19358,31,1322.214121
213.324573,27,1322.427361
211.458885,29,1322.672642
213.752731,28,1322.835751
210.458269,28,1323.152625
208.472348,29,1323.414592
211.097674,30,1323.71491
212.547942,25,1323.983773
213.195942,34,1324.223595
212.173002,29,1324.431535
206.787654,29,1324.634141
212.813347,33,1324.873215
8.278165,28,1325.072566
213.241684,33,1325.307979
208.626318,36,1325.542199
211.979492,34,1325.80651
210.309167,32,1326.127676
211.8311,28,1326.343829
4.915316,29,1326.567144
213.119602,26,1326.69323
210.801684,30,1326.928498
211.673906,33,1327.178667
212.052027,35,1327.53141
211.983423,28,1327.667495
212.351101,28,1327.87783
6.521842,27,1328.158955
213.20012,25,1328.351087
213.991947,31,1328.595684
210.894752,29,1328.827182
211.355678,30,1329.077307
212.448455,36,1329.366964
213.196876,26,1329.586096
209.85792,33,1329.851012
209.376826,31,1330.16739
212.09345,33,1330.410984
205.331997,33,1330.657115
209.234846,39,1330.938252
213.501852,30,1331.181041
211.540307,28,1331.418751
212.77361,38,1331.701042
210.613823,32,1331.939731
213.161582,27,1332.157177
213.371394,28,1332.378402
215.041597,36,1332.645862
215.098286,28,1332.940214
214.427709,34,1333.179127
212.096433,33,1333.420954
207.888265,32,1333.646425
212.521134,30,1333.87445
8.702488,60,1334.31559
211.777943,27,1334.440568
211.034888,29,1334.670563
214.467496,29,1334.959848
212.34246,33,1335.228422
215.212051,29,1335.476374
211.450845,34,1335.719759
213.099629,34,1335.965193
214.088235,34,1336.228893
213.330936,29,1336.468431
6.331135,33,1336.715881
212.019827,29,1337.007687
209.794546,33,1337.237268
210.098014,34,1337.485008
212.445115,36,1337.756024
213.326377,26,1337.972904
205.775554,31,1338.207681
207.651976,25,1338.417281
212.632201,29,1338.662834
5.807776,26,1338.942794
213.760209,25,1339.065017
6.334533,28,1339.292519
207.835534,38,1339.619127
209.400995,34,1339.854464
213.57905,35,1340.106721
7.403528,25,1340.240121
209.584848,31,1340.468177
214.101613,25,1340.658993
211.711973,33,1340.977499
211.513023,34,1341.240912
212.524763,28,1341.453024
211.295404,32,1341.678489
214.468771,29,1341.914706
213.163758,26,1342.117312
210.923789,29,1342.352438
210.442384,30,1342.581575
213.529178,27,1342.84863
212.432214,27,1343.004197
210.766281,32,1343.243167
209.034274,27,1343.457186
204.834806,33,1343.706604
208.922283,26,1343.92084
213.084437,30,1344.15828
213.990516,28,1344.392032
213.232477,30,1344.62727
204.02904,35,1344.944258
213.654901,36,1345.215934
207.352962,38,1345.494364
212.858486,29,1345.702246
211.713394,31,1345.943503
7.167774,25,1346.148581
210.311878,31,1346.367414
212.703923,25,1346.573464
204.821689,30,1346.8389
210.587691,32,1347.115181
213.157509,25,1347.236796
211.465373,28,1347.474031
214.488356,36,1347.740906
214.057225,34,1348.004108
212.702725,40,1348.369386
212.859214,30,1348.597293
213.358968,37,1348.935606
4.978424,27,1349.14167
206.562065,24,1349.257216
209.941642,28,1349.479499
6.908324,24,1349.675767
213.457986,29,1349.895253
8.880277,28,1350.114945
210.270636,43,1350.435622
211.734903,31,1350.675244
215.273968,30,1350.987044
213.745466,29,1351.224238
212.347433,27,1351.45223
210.4726,31,1351.702307
211.585398,30,1351.915353
212.864378,26,1352.114759
211.051375,35,1352.361336
210.56366,41,1352.659777
212.39269,30,1352.954507
212.869574,31,1353.188581
208.545159,35,1353.429432
2.338548,30,1353.660352
213.061961,32,1353.906255
204.007946,34,1354.15567
2.646429,28,1354.355931
212.799268,28,1354.576966
213.226427,24,1354.690923
7.792892,28,1354.989172
212.943312,27,1355.197832
211.564101,35,1355.459185
212.199053,32,1355.687629
211.82617,32,1355.91727
213.104217,30,1356.129266
212.902172,29,1356.341296
212.730453,31,1356.569186
214.647444,34,1356.819096
210.638925,31,1357.096075
214.512435,34,1357.420188
214.778142,34,1357.691583
209.108738,43,1358.073193
206.30106,41,1358.353236
212.129503,34,1358.592998
214.126195,30,1358.82796
210.100935,29,1359.084271
204.734786,28,1359.306344
209.697845,29,1359.554752
213.170821,26,1359.702546
212.020428,27,1359.937834
211.630669,25,1360.135183
211.65639,25,1360.334902
213.990754,29,1360.574951
214.684498,34,1360.827808
214.117586,26,1361.041866
202.421669,36,1361.372094
213.851363,26,1361.528183
214.604102,33,1361.846055
207.975679,28,1362.07002
211.838866,29,1362.286168
211.90178,30,1362.520129
212.088463,31,1362.774067
208.504995,34,1363.046505
211.601252,31,1363.312399
4.306996,29,1363.616611
213.340034,25,1363.814866
208.141262,25,1364.012515
212.003547,30,1364.232584
211.822765,34,1364.475039
213.722787,30,1364.704631
214.842487,32,1364.945139
212.024629,32,1365.193296
211.876602,24,1365.306917
209.967336,28,1365.590566
4.579542,25,1365.791008
208.848784,32,1366.02715
214.581693,33,1366.285766
212.37299,36,1366.561375
212.586667,36,1366.854857
211.113863,31,1367.10461
213.03361,32,1367.336197
212.000616,38,1367.645712
216.238287,31,1367.98631
213.594219,25,1368.184272
