method,method_variant,task_kind,mode,target_sut,seed,step,scenario_index,scenario_id,selected_reason,visible_target_count_before,collision_offline,critical_offline,cumulative_failures
Random,Random,failure_discovery,static,SUT-E,17,19,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,17,20,151,cutin:g=23.33239422:dv=-6.04177342:mode=lead_braking,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,1,0,cutin:g=10.46185657:dv=-2.70065851:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,2,1,cutin:g=38.61031229:dv=-6.85514550:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,3,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,4,11,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,5,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,6,19,cutin:g=20.12147247:dv=-6.24836103:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,7,21,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,8,23,cutin:g=8.95406621:dv=-3.47608483:mode=fast_intrusion,baseline,0,False,True,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,9,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,2
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,10,31,cutin:g=11.54981000:dv=-7.07746112:mode=fast_intrusion,baseline,0,True,True,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,11,35,cutin:g=21.59106767:dv=-7.00201329:mode=fast_intrusion,baseline,0,False,False,3
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,12,39,cutin:g=6.52716856:dv=-5.24303998:mode=fast_intrusion,baseline,0,True,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,13,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,14,41,cutin:g=32.43073714:dv=-7.40933556:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,15,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,False,True,4
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,16,55,cutin:g=7.54585820:dv=-7.77327215:mode=fast_intrusion,baseline,0,True,True,5
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,17,56,cutin:g=5.43613406:dv=0.38381989:mode=fast_intrusion,baseline,0,True,True,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,18,59,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,19,61,cutin:g=27.34067256:dv=-7.24324061:mode=fast_intrusion,baseline,0,False,False,6
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,17,20,63,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,6
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,1,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,2,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,3,12,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,4,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,False,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,5,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,1
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,6,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,7,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,8,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,False,False,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,9,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,2
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,10,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,11,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,12,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,3
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,13,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,14,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,False,True,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,15,9,cutin:g=17.79689663:dv=-5.16711531:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,16,19,cutin:g=18.25243168:dv=-4.45179359:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,17,1,cutin:g=23.54475103:dv=-5.40866684:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,18,7,cutin:g=26.61053306:dv=-7.95858265:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,19,16,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,4
DETOUR-within-SUT-static,DETOUR-within-SUT-static,failure_discovery,static,SUT-E,17,20,5,cutin:g=13.51480558:dv=-0.30710811:mode=fast_intrusion,baseline,0,False,False,4
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,1,38,cutin:g=20.19012235:dv=-7.10056804:mode=cutin_braking,baseline,0,False,True,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,2,58,cutin:g=30.80885918:dv=-1.86734308:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,3,43,cutin:g=9.51104365:dv=-0.11655177:mode=cutin_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,4,67,cutin:g=27.90143384:dv=-7.47720103:mode=lead_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,5,48,cutin:g=14.62434085:dv=0.78970552:mode=cutin_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,6,11,cutin:g=28.66255933:dv=-4.04042794:mode=fast_intrusion,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,7,30,cutin:g=37.14527301:dv=-5.94183840:mode=cutin_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,8,53,cutin:g=22.08227688:dv=0.14349262:mode=cutin_braking,baseline,0,False,False,0
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,9,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,10,59,cutin:g=21.94712956:dv=-3.62588513:mode=lead_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,11,19,cutin:g=18.25243168:dv=-4.45179359:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,12,27,cutin:g=24.77487856:dv=-2.77072519:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,13,57,cutin:g=30.41068830:dv=-3.47422294:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,14,15,cutin:g=34.67506154:dv=0.61132380:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,15,20,cutin:g=22.74551985:dv=-1.57899471:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,16,50,cutin:g=27.55579702:dv=1.15621586:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,17,23,cutin:g=38.32207308:dv=1.82312677:mode=fast_intrusion,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,18,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,19,91,cutin:g=34.29987221:dv=-2.19618651:mode=lead_braking,baseline,0,False,False,1
Random-within-SUT,Random-within-SUT,failure_discovery,static,SUT-E,17,20,77,cutin:g=38.19966286:dv=-6.94933802:mode=lead_braking,baseline,0,False,False,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,1,2,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,True,0
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,2,37,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,3,3,cutin:g=14.32100685:dv=-7.53667253:mode=fast_intrusion,baseline,0,False,True,1
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,4,32,cutin:g=11.98424452:dv=-7.42638251:mode=cutin_braking,baseline,0,True,True,2
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,5,44,cutin:g=7.41312334:dv=-6.92028752:mode=cutin_braking,baseline,0,True,True,3
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,6,47,cutin:g=13.45524140:dv=-4.85867567:mode=cutin_braking,baseline,0,False,False,3
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,7,46,cutin:g=6.70943486:dv=-2.91729013:mode=cutin_braking,baseline,0,True,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,8,24,cutin:g=9.59552919:dv=-4.18652379:mode=fast_intrusion,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,9,40,cutin:g=10.19486166:dv=-3.46436394:mode=cutin_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,10,16,cutin:g=11.58988854:dv=-1.00992078:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,11,34,cutin:g=14.21393322:dv=-4.37565663:mode=cutin_braking,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,12,78,cutin:g=9.24356895:dv=-6.31850763:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,13,4,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,14,12,cutin:g=10.67797698:dv=1.44027882:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,15,87,cutin:g=9.49027769:dv=-5.93436483:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,16,21,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,17,5,cutin:g=13.51480558:dv=-0.30710811:mode=fast_intrusion,baseline,0,False,False,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,18,66,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,19,61,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,False,True,4
Nearest-Failure-global-within-SUT,Nearest-Failure-global-within-SUT,failure_discovery,static,SUT-E,17,20,54,cutin:g=18.37679865:dv=-5.11864611:mode=cutin_braking,baseline,0,False,False,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,1,185,cutin:g=16.49597243:dv=-6.90050321:mode=lead_braking,baseline,0,False,True,0
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,2,141,cutin:g=7.07997788:dv=-5.21698626:mode=lead_braking,baseline,0,False,True,0
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,3,15,cutin:g=12.43231606:dv=-4.68883190:mode=fast_intrusion,baseline,0,False,False,0
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,4,85,cutin:g=6.29952164:dv=-5.50697740:mode=cutin_braking,baseline,0,True,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,5,162,cutin:g=8.55722121:dv=-1.97479224:mode=lead_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,6,83,cutin:g=33.64811011:dv=-7.77335363:mode=cutin_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,7,182,cutin:g=15.84442530:dv=-2.46389893:mode=lead_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,8,189,cutin:g=7.39257138:dv=-3.95350818:mode=lead_braking,baseline,0,False,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,9,169,cutin:g=14.31982892:dv=-3.62244426:mode=lead_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,10,47,cutin:g=12.67781694:dv=-6.64164458:mode=fast_intrusion,baseline,0,False,True,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,11,137,cutin:g=15.16678937:dv=-5.63481290:mode=lead_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,12,177,cutin:g=18.90983467:dv=-4.90125944:mode=lead_braking,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,13,35,cutin:g=21.59106767:dv=-7.00201329:mode=fast_intrusion,baseline,0,False,False,1
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,14,173,cutin:g=5.17126779:dv=-7.54559272:mode=lead_braking,baseline,0,True,True,2
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,15,7,cutin:g=5.73452454:dv=-6.10210265:mode=fast_intrusion,baseline,0,True,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,16,81,cutin:g=14.21393322:dv=-4.37565663:mode=cutin_braking,baseline,0,False,False,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,17,133,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,False,True,3
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,18,24,cutin:g=6.81390808:dv=-1.72524278:mode=fast_intrusion,baseline,0,True,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,19,40,cutin:g=8.62526678:dv=-2.14156740:mode=fast_intrusion,baseline,0,False,True,4
DETOUR-static,DETOUR-static,failure_discovery,static,SUT-E,18,20,113,cutin:g=15.61763472:dv=-7.91977279:mode=cutin_braking,baseline,0,False,True,4
Random,Random,failure_discovery,static,SUT-E,18,1,178,cutin:g=6.39920436:dv=1.61118422:mode=lead_braking,baseline,0,False,True,0
Random,Random,failure_discovery,static,SUT-E,18,2,137,cutin:g=15.16678937:dv=-5.63481290:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,18,3,53,cutin:g=24.74097131:dv=-3.34951998:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,18,4,59,cutin:g=16.47446283:dv=-5.55743275:mode=fast_intrusion,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,18,5,138,cutin:g=10.17529029:dv=-2.77229959:mode=lead_braking,baseline,0,False,False,0
Random,Random,failure_discovery,static,SUT-E,18,6,74,cutin:g=5.31480796:dv=0.62727515:mode=cutin_braking,baseline,0,True,True,1
Random,Random,failure_discovery,static,SUT-E,18,7,135,cutin:g=25.53014816:dv=-4.32500091:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,8,13,cutin:g=29.69892294:dv=-6.51492718:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,9,133,cutin:g=13.56123961:dv=-7.20768009:mode=lead_braking,baseline,0,False,True,1
Random,Random,failure_discovery,static,SUT-E,18,10,182,cutin:g=15.84442530:dv=-2.46389893:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,11,8,cutin:g=7.86307343:dv=0.90561993:mode=fast_intrusion,baseline,0,False,True,1
Random,Random,failure_discovery,static,SUT-E,18,12,2,cutin:g=27.56288785:dv=1.58637434:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,13,71,cutin:g=24.34848072:dv=-6.89089608:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,14,107,cutin:g=36.42128916:dv=-3.84138399:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,15,156,cutin:g=34.56161439:dv=0.43980665:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,16,6,cutin:g=34.45946208:dv=-1.34210876:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,17,66,cutin:g=11.31636085:dv=-2.09831128:mode=cutin_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,18,180,cutin:g=36.70534807:dv=-0.19153331:mode=lead_braking,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,19,61,cutin:g=27.34067256:dv=-7.24324061:mode=fast_intrusion,baseline,0,False,False,1
Random,Random,failure_discovery,static,SUT-E,18,20,100,cutin:g=39.03745258:dv=1.52391339:mode=cutin_braking,baseline,0,False,False,1
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,18,1,0,cutin:g=10.46185657:dv=-2.70065851:mode=fast_intrusion,baseline,0,False,False,0
Nearest-Failure-global,Nearest-Failure-global,failure_discovery,static,SUT-E,18,2,1,cutin:g=38.61031229:dv=-6.85514550:mode=fast_intrusion,baseline,0,False,False,0
